Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
NewLearningBrain,0.244,407.824,0.725,1012,2.110
NewLearningBrain,0.127,409.053,0.920,1059,3.797
NewLearningBrain,0.132,409.973,0.699,1048,3.707
NewLearningBrain,0.161,411.227,0.955,1016,2.660
NewLearningBrain,0.128,412.205,0.746,1008,2.090
NewLearningBrain,0.123,413.114,0.680,1018,2.393
NewLearningBrain,0.137,414.213,0.838,1016,4.120
NewLearningBrain,0.126,415.109,0.674,1064,1.797
NewLearningBrain,0.128,416.104,0.763,1003,1.230
NewLearningBrain,0.145,417.062,0.715,1036,1.255
NewLearningBrain,0.120,417.890,0.589,1011,2.430
NewLearningBrain,0.095,418.743,0.667,1011,2.615
NewLearningBrain,0.100,419.569,0.641,1054,1.608
NewLearningBrain,0.135,420.498,0.696,1019,1.097
NewLearningBrain,0.116,421.368,0.654,1019,0.628
NewLearningBrain,0.095,422.110,0.563,1014,2.022
NewLearningBrain,0.137,423.078,0.735,1061,1.380
NewLearningBrain,0.104,423.973,0.692,1062,1.910
NewLearningBrain,0.170,424.739,0.524,1027,1.470
NewLearningBrain,0.109,425.700,0.708,1063,1.170
NewLearningBrain,0.105,426.506,0.608,1025,1.562
NewLearningBrain,0.103,427.371,0.658,1018,2.520
NewLearningBrain,0.100,428.026,0.482,1009,2.363
NewLearningBrain,0.099,428.785,0.580,1025,2.175
NewLearningBrain,0.127,429.610,0.600,1020,1.400
NewLearningBrain,0.114,430.435,0.629,1028,2.746
NewLearningBrain,0.120,431.327,0.676,1125,1.975
NewLearningBrain,0.111,432.215,0.620,1034,1.147
NewLearningBrain,0.097,432.979,0.580,1055,1.760
NewLearningBrain,0.096,433.774,0.605,1028,3.032
NewLearningBrain,0.096,434.512,0.554,1007,0.840
NewLearningBrain,0.096,435.271,0.570,1023,1.760
NewLearningBrain,0.106,436.149,0.684,1015,1.862
NewLearningBrain,0.105,436.881,0.551,1038,0.280
NewLearningBrain,0.127,437.734,0.636,1036,2.502
NewLearningBrain,0.136,438.675,0.712,1040,nan
NewLearningBrain,0.104,439.558,0.634,1043,2.477
NewLearningBrain,0.117,440.411,0.650,1058,2.060
NewLearningBrain,0.115,441.248,0.644,1007,2.310
NewLearningBrain,0.108,442.052,0.617,1051,3.052
NewLearningBrain,0.106,442.892,0.653,1047,1.190
NewLearningBrain,0.105,443.643,0.571,1037,1.260
NewLearningBrain,0.120,444.472,0.625,1018,2.032
NewLearningBrain,0.124,445.270,0.593,1035,1.575
NewLearningBrain,0.144,446.206,0.703,1052,3.255
NewLearningBrain,0.102,447.152,0.692,1012,1.135
NewLearningBrain,0.118,447.917,0.562,1053,2.120
NewLearningBrain,0.106,448.705,0.599,1037,3.540
NewLearningBrain,0.106,449.528,0.634,1028,1.993
NewLearningBrain,0.108,450.364,0.638,1054,1.218
NewLearningBrain,0.110,451.132,0.573,1040,nan
NewLearningBrain,0.141,451.976,0.611,1030,1.533
NewLearningBrain,0.128,452.841,0.639,1047,2.610
NewLearningBrain,0.117,453.922,0.760,1012,1.135
NewLearningBrain,0.113,454.614,0.505,1015,3.607
NewLearningBrain,0.107,455.488,0.673,1060,3.000
NewLearningBrain,0.107,456.242,0.573,1002,1.174
NewLearningBrain,0.096,456.967,0.550,1015,0.700
NewLearningBrain,0.107,457.807,0.637,1022,1.462
NewLearningBrain,0.097,458.560,0.576,1007,1.435
NewLearningBrain,0.096,459.310,0.566,1001,1.253
NewLearningBrain,0.095,460.075,0.578,1034,3.018
NewLearningBrain,0.103,460.878,0.562,1080,0.650
NewLearningBrain,0.095,461.672,0.614,1038,1.915
NewLearningBrain,0.096,462.379,0.532,1015,1.862
NewLearningBrain,0.099,463.244,0.682,1019,2.145
NewLearningBrain,0.097,464.023,0.597,1045,5.550
NewLearningBrain,0.097,464.658,0.474,1063,2.795
NewLearningBrain,0.101,465.495,0.645,1044,4.170
NewLearningBrain,0.095,466.354,0.662,1045,1.775
NewLearningBrain,0.096,467.075,0.544,1032,0.870
NewLearningBrain,0.120,467.987,0.660,1060,4.267
NewLearningBrain,0.096,468.698,0.535,1041,2.205
NewLearningBrain,0.097,469.512,0.623,1051,3.660
NewLearningBrain,0.096,470.238,0.547,1014,1.485
NewLearningBrain,0.103,471.065,0.631,1112,1.570
NewLearningBrain,0.096,471.822,0.574,1011,1.892
NewLearningBrain,0.097,472.602,0.595,1043,2.477
NewLearningBrain,0.128,473.364,0.555,1023,0.786
NewLearningBrain,0.111,474.273,0.650,1065,2.500
NewLearningBrain,0.098,474.956,0.509,1033,2.395
NewLearningBrain,0.113,475.787,0.635,1039,2.463
NewLearningBrain,0.097,476.611,0.631,1044,2.263
NewLearningBrain,0.104,477.418,0.610,1057,2.024
NewLearningBrain,0.102,478.212,0.607,1021,0.855
NewLearningBrain,0.126,479.010,0.589,1063,2.166
NewLearningBrain,0.099,479.829,0.624,1035,1.983
NewLearningBrain,0.107,480.492,0.475,1009,1.360
NewLearningBrain,0.101,481.401,0.658,1044,1.180
NewLearningBrain,0.097,482.145,0.564,1021,1.970
NewLearningBrain,0.096,482.929,0.601,1030,2.550
NewLearningBrain,0.099,483.719,0.596,1055,1.675
NewLearningBrain,0.096,484.521,0.617,1092,2.705
NewLearningBrain,0.105,485.286,0.585,1011,2.430
NewLearningBrain,0.098,486.023,0.559,1009,3.395
NewLearningBrain,0.104,486.818,0.604,1028,1.895
NewLearningBrain,0.097,487.592,0.593,1040,nan
NewLearningBrain,0.095,488.382,0.564,1022,1.757
NewLearningBrain,0.098,489.154,0.578,1060,2.575
NewLearningBrain,0.098,489.999,0.658,1061,2.680
NewLearningBrain,0.100,490.817,0.629,1057,2.242
NewLearningBrain,0.095,491.615,0.610,1024,1.520
NewLearningBrain,0.097,492.307,0.524,1013,3.807
NewLearningBrain,0.095,493.110,0.603,1004,1.745
NewLearningBrain,0.101,493.920,0.621,1040,nan
NewLearningBrain,0.096,494.620,0.478,1017,2.410
NewLearningBrain,0.096,495.474,0.674,1010,4.750
NewLearningBrain,0.096,496.250,0.591,1040,nan
NewLearningBrain,0.093,496.956,0.529,1022,3.830
NewLearningBrain,0.096,497.654,0.526,1020,2.210
NewLearningBrain,0.097,498.459,0.610,1056,2.920
NewLearningBrain,0.107,499.290,0.634,1036,0.937
NewLearningBrain,0.098,500.044,0.571,1050,1.750
NewLearningBrain,0.096,500.787,0.566,1024,1.195
NewLearningBrain,0.102,501.606,0.580,1020,1.300
NewLearningBrain,0.095,502.334,0.558,1002,0.760
NewLearningBrain,0.098,503.105,0.583,1040,4.850
NewLearningBrain,0.096,503.874,0.585,1090,2.870
NewLearningBrain,0.095,504.695,0.624,1022,1.107
NewLearningBrain,0.106,505.470,0.590,1032,2.237
NewLearningBrain,0.099,506.191,0.550,1003,1.043
NewLearningBrain,0.094,506.948,0.576,1008,1.765
NewLearningBrain,0.097,507.670,0.548,1046,1.615
NewLearningBrain,0.097,508.520,0.616,1052,1.935
NewLearningBrain,0.096,509.308,0.600,1006,1.053
NewLearningBrain,0.098,510.050,0.554,1063,3.340
NewLearningBrain,0.097,510.777,0.545,1058,2.665
NewLearningBrain,0.095,511.631,0.666,1003,4.480
NewLearningBrain,0.099,512.460,0.632,1062,3.770
NewLearningBrain,0.096,513.181,0.549,1042,3.234
NewLearningBrain,0.096,513.908,0.557,1040,nan
NewLearningBrain,0.097,514.775,0.638,1084,1.648
NewLearningBrain,0.109,515.608,0.633,1035,4.800
NewLearningBrain,0.105,516.271,0.487,1011,1.037
NewLearningBrain,0.096,517.179,0.712,1038,2.243
NewLearningBrain,0.096,517.911,0.556,1004,2.780
NewLearningBrain,0.102,518.670,0.580,1060,1.800
NewLearningBrain,0.104,519.489,0.611,1057,2.957
NewLearningBrain,0.101,520.263,0.582,1028,2.515
NewLearningBrain,0.103,520.976,0.535,1059,4.245
NewLearningBrain,0.096,521.797,0.593,1017,2.757
NewLearningBrain,0.096,522.591,0.611,1009,-0.010
NewLearningBrain,0.096,523.376,0.597,1050,2.625
NewLearningBrain,0.097,524.160,0.594,1059,6.990
NewLearningBrain,0.096,524.974,0.620,1040,nan
NewLearningBrain,0.095,525.789,0.629,1013,2.993
NewLearningBrain,0.104,526.500,0.536,1041,3.455
NewLearningBrain,0.095,527.225,0.545,1045,2.825
NewLearningBrain,0.095,528.082,0.677,1023,3.277
NewLearningBrain,0.098,528.963,0.631,1062,1.673
NewLearningBrain,0.100,529.626,0.490,1009,2.010
NewLearningBrain,0.095,530.419,0.607,1001,2.980
NewLearningBrain,0.095,531.254,0.643,1032,2.223
NewLearningBrain,0.100,531.876,0.458,1002,2.710
NewLearningBrain,0.107,532.700,0.624,1062,4.057
NewLearningBrain,0.096,533.517,0.636,1025,2.633
NewLearningBrain,0.097,534.333,0.617,1061,0.510
NewLearningBrain,0.101,535.035,0.482,1009,2.298
NewLearningBrain,0.103,535.809,0.584,1050,1.600
NewLearningBrain,0.101,536.595,0.595,1021,1.103
NewLearningBrain,0.114,537.393,0.594,1047,1.960
NewLearningBrain,0.126,538.189,0.584,1036,3.052
NewLearningBrain,0.101,538.932,0.556,1024,3.470
NewLearningBrain,0.099,539.692,0.576,1093,1.490
NewLearningBrain,0.106,540.543,0.643,1122,3.267
NewLearningBrain,0.102,541.320,0.590,1027,2.510
NewLearningBrain,0.094,542.172,0.619,1006,2.560
NewLearningBrain,0.095,542.847,0.501,1003,1.230
NewLearningBrain,0.120,543.728,0.665,1043,2.443
NewLearningBrain,0.103,544.437,0.528,1028,3.440
NewLearningBrain,0.094,545.215,0.595,1007,3.060
NewLearningBrain,0.095,545.984,0.580,1023,5.443
NewLearningBrain,0.097,546.794,0.622,1043,0.330
NewLearningBrain,0.100,547.491,0.512,1034,1.540
NewLearningBrain,0.096,548.256,0.581,1017,4.340
NewLearningBrain,0.117,549.102,0.592,1029,5.770
NewLearningBrain,0.094,549.884,0.595,1039,3.522
NewLearningBrain,0.097,550.690,0.615,1056,1.355
NewLearningBrain,0.097,551.447,0.575,1061,3.760
NewLearningBrain,0.104,552.248,0.603,1038,1.215
NewLearningBrain,0.109,553.076,0.625,1037,1.570
NewLearningBrain,0.110,553.932,0.655,1063,2.915
NewLearningBrain,0.137,554.739,0.593,1003,2.615
NewLearningBrain,0.111,555.617,0.630,1028,3.815
NewLearningBrain,0.097,556.373,0.579,1038,2.177
NewLearningBrain,0.096,557.161,0.602,1005,1.233
NewLearningBrain,0.110,557.973,0.613,1057,1.657
NewLearningBrain,0.111,558.744,0.583,1058,1.780
NewLearningBrain,0.111,559.630,0.677,1050,2.575
NewLearningBrain,0.105,560.460,0.636,1044,4.430
NewLearningBrain,0.105,561.228,0.582,1012,3.820
NewLearningBrain,0.097,561.997,0.578,1041,1.959
NewLearningBrain,0.102,562.835,0.610,1040,nan
NewLearningBrain,0.114,563.580,0.554,1050,2.140
NewLearningBrain,0.111,564.444,0.650,1032,2.210
NewLearningBrain,0.179,565.382,0.669,1050,2.575
NewLearningBrain,0.121,566.203,0.604,1063,2.543
NewLearningBrain,0.105,567.075,0.675,1003,2.343
NewLearningBrain,0.094,567.764,0.523,1020,0.850
NewLearningBrain,0.104,568.515,0.557,1006,1.810
NewLearningBrain,0.104,569.297,0.585,1042,2.007
NewLearningBrain,0.108,570.236,0.673,1016,1.155
NewLearningBrain,0.121,571.061,0.614,1060,2.967
NewLearningBrain,0.118,571.836,0.571,1023,1.515
NewLearningBrain,0.107,572.659,0.625,1030,1.430
NewLearningBrain,0.098,573.461,0.614,1063,8.330
NewLearningBrain,0.101,574.191,0.544,1042,2.003
NewLearningBrain,0.106,574.950,0.567,1040,nan
NewLearningBrain,0.114,575.772,0.611,1049,2.398
NewLearningBrain,0.115,576.757,0.735,1050,1.700
NewLearningBrain,0.106,577.555,0.607,1019,0.880
NewLearningBrain,0.111,578.252,0.512,1056,2.655
NewLearningBrain,0.104,579.062,0.616,1045,3.900
NewLearningBrain,0.100,579.861,0.601,1044,3.347
NewLearningBrain,0.112,580.703,0.636,1017,5.385
NewLearningBrain,0.112,581.444,0.546,1029,1.997
NewLearningBrain,0.106,582.405,0.749,1061,2.287
NewLearningBrain,0.118,583.113,0.513,1073,1.893
NewLearningBrain,0.098,584.028,0.643,1059,2.020
NewLearningBrain,0.097,584.854,0.643,1053,3.127
NewLearningBrain,0.102,585.588,0.550,1009,3.310
NewLearningBrain,0.100,586.363,0.596,1050,1.050
NewLearningBrain,0.145,587.181,0.589,1032,2.860
NewLearningBrain,0.107,588.021,0.639,1004,2.563
NewLearningBrain,0.106,588.802,0.598,1057,2.273
NewLearningBrain,0.125,589.674,0.659,1024,1.330
NewLearningBrain,0.104,590.441,0.584,1011,3.080
NewLearningBrain,0.096,591.219,0.550,1028,3.727
NewLearningBrain,0.097,592.005,0.600,1057,3.105
NewLearningBrain,0.094,592.802,0.625,1001,1.990
NewLearningBrain,0.101,593.534,0.543,1042,1.390
NewLearningBrain,0.108,594.383,0.640,1054,1.797
NewLearningBrain,0.105,595.121,0.556,1042,1.173
NewLearningBrain,0.110,595.916,0.602,1004,2.070
NewLearningBrain,0.104,596.763,0.654,1048,4.890
NewLearningBrain,0.106,597.613,0.624,1022,2.530
NewLearningBrain,0.109,598.471,0.663,1040,nan
NewLearningBrain,0.097,599.213,0.564,1056,1.680
NewLearningBrain,0.105,599.952,0.563,1058,4.043
NewLearningBrain,0.109,600.763,0.610,1028,3.032
NewLearningBrain,0.103,601.498,0.555,1019,0.195
NewLearningBrain,0.110,602.292,0.596,1038,2.746
NewLearningBrain,0.128,603.136,0.623,1025,4.050
NewLearningBrain,0.095,603.997,0.680,1014,3.695
NewLearningBrain,0.096,604.741,0.531,1019,2.145
NewLearningBrain,0.108,605.485,0.557,1029,4.740
NewLearningBrain,0.095,606.254,0.587,1012,2.590
NewLearningBrain,0.112,607.045,0.589,1010,4.262
NewLearningBrain,0.102,607.852,0.613,1036,3.103
NewLearningBrain,0.141,608.698,0.613,1058,1.130
NewLearningBrain,0.106,609.447,0.565,1040,1.167
NewLearningBrain,0.095,610.288,0.656,1009,1.497
NewLearningBrain,0.094,611.058,0.590,1040,nan
NewLearningBrain,0.094,611.856,0.563,1010,3.150
NewLearningBrain,0.096,612.568,0.541,1027,4.085
NewLearningBrain,0.097,613.349,0.596,1054,2.320
NewLearningBrain,0.165,614.329,0.708,1120,2.883
NewLearningBrain,0.106,615.178,0.651,1079,3.073
NewLearningBrain,0.103,615.938,0.578,1014,3.840
NewLearningBrain,0.108,616.798,0.659,1064,1.395
NewLearningBrain,0.101,617.505,0.528,1039,2.030
NewLearningBrain,0.096,618.358,0.633,1013,1.330
NewLearningBrain,0.101,619.076,0.540,1021,4.477
NewLearningBrain,0.098,619.920,0.649,1021,2.370
NewLearningBrain,0.113,620.749,0.634,1023,2.490
NewLearningBrain,0.110,621.565,0.614,1011,2.370
NewLearningBrain,0.119,622.374,0.602,1054,3.295
NewLearningBrain,0.098,623.231,0.665,1022,3.505
NewLearningBrain,0.124,624.140,0.679,1049,2.295
NewLearningBrain,0.134,624.880,0.528,1004,1.240
NewLearningBrain,0.130,625.796,0.667,1005,3.000
NewLearningBrain,0.108,626.576,0.586,1035,3.537
NewLearningBrain,0.107,627.415,0.638,1040,nan
NewLearningBrain,0.105,628.164,0.560,1027,1.957
NewLearningBrain,0.104,629.019,0.660,1019,2.470
NewLearningBrain,0.108,629.823,0.604,1033,2.627
NewLearningBrain,0.151,630.714,0.643,1022,2.667
NewLearningBrain,0.101,631.488,0.590,1031,1.555
NewLearningBrain,0.117,632.272,0.586,1039,1.318
NewLearningBrain,0.119,633.144,0.617,1055,2.300
NewLearningBrain,0.107,633.972,0.634,1051,1.853
NewLearningBrain,0.104,634.763,0.602,1055,2.083
NewLearningBrain,0.094,635.551,0.601,1007,1.270
NewLearningBrain,0.102,636.393,0.649,1023,3.197
NewLearningBrain,0.103,637.174,0.597,1042,2.910
NewLearningBrain,0.104,637.887,0.527,1062,1.514
NewLearningBrain,0.127,638.802,0.691,1004,1.240
NewLearningBrain,0.112,639.741,0.682,1049,0.995
NewLearningBrain,0.107,640.571,0.629,1065,2.767
NewLearningBrain,0.167,641.424,0.604,1061,2.955
NewLearningBrain,0.104,642.095,0.501,1025,3.067
NewLearningBrain,0.096,642.922,0.634,1053,2.043
NewLearningBrain,0.105,643.731,0.612,1054,3.690
NewLearningBrain,0.104,644.563,0.632,1025,8.600
NewLearningBrain,0.096,645.351,0.601,1043,0.330
NewLearningBrain,0.099,645.957,0.446,1006,4.680
NewLearningBrain,0.130,646.860,0.640,1030,3.800
NewLearningBrain,0.104,647.723,0.656,1105,nan
NewLearningBrain,0.095,648.456,0.557,1009,1.847
NewLearningBrain,0.098,649.200,0.556,1057,5.210
NewLearningBrain,0.101,649.948,0.568,1044,2.910
NewLearningBrain,0.096,650.754,0.606,1014,2.597
NewLearningBrain,0.097,651.479,0.539,1012,1.507
NewLearningBrain,0.120,652.238,0.557,1009,1.463
NewLearningBrain,0.100,653.045,0.618,1040,nan
NewLearningBrain,0.098,653.880,0.606,1065,2.325
NewLearningBrain,0.098,654.720,0.650,1055,4.600
NewLearningBrain,0.095,655.393,0.507,1008,1.715
NewLearningBrain,0.098,656.191,0.615,1011,1.470
NewLearningBrain,0.097,656.881,0.519,1038,1.127
NewLearningBrain,0.120,657.683,0.597,1049,3.640
NewLearningBrain,0.094,658.514,0.643,1025,3.512
NewLearningBrain,0.103,659.255,0.548,1019,2.745
NewLearningBrain,0.097,659.985,0.510,1032,1.520
NewLearningBrain,0.100,660.745,0.570,1008,3.230
NewLearningBrain,0.097,661.518,0.597,1006,4.953
NewLearningBrain,0.094,662.341,0.629,1018,3.766
NewLearningBrain,0.125,663.058,0.512,1040,nan
NewLearningBrain,0.096,663.903,0.652,1004,1.949
NewLearningBrain,0.095,664.553,0.484,1024,1.520
NewLearningBrain,0.099,665.371,0.630,1067,1.257
NewLearningBrain,0.096,666.151,0.597,1058,1.157
NewLearningBrain,0.096,666.915,0.549,1080,1.350
NewLearningBrain,0.095,667.649,0.586,1012,1.785
NewLearningBrain,0.121,668.467,0.604,1024,2.770
NewLearningBrain,0.100,669.297,0.629,1030,4.662
NewLearningBrain,0.097,670.034,0.551,1038,2.780
NewLearningBrain,0.100,670.762,0.553,1013,1.676
NewLearningBrain,0.101,671.554,0.599,1001,1.080
NewLearningBrain,0.103,672.365,0.618,1049,2.030
NewLearningBrain,0.102,673.010,0.470,1014,1.513
NewLearningBrain,0.115,673.909,0.635,1039,4.413
NewLearningBrain,0.096,674.693,0.598,1022,1.185
NewLearningBrain,0.094,675.473,0.598,1009,2.188
NewLearningBrain,0.096,676.141,0.499,1021,2.430
NewLearningBrain,0.098,676.910,0.583,1040,nan
NewLearningBrain,0.105,677.747,0.637,1127,2.294
NewLearningBrain,0.097,678.546,0.609,1007,1.817
NewLearningBrain,0.114,679.360,0.617,1040,nan
NewLearningBrain,0.103,680.025,0.492,1010,5.850
NewLearningBrain,0.100,680.912,0.638,1021,3.237
NewLearningBrain,0.096,681.686,0.587,1025,3.800
NewLearningBrain,0.102,682.456,0.576,1047,2.917
NewLearningBrain,0.095,683.144,0.526,1038,0.280
NewLearningBrain,0.096,683.993,0.654,1047,1.635
NewLearningBrain,0.102,684.784,0.608,1003,4.106
NewLearningBrain,0.102,685.497,0.532,1064,2.695
NewLearningBrain,0.113,686.319,0.610,1023,2.045
NewLearningBrain,0.099,687.129,0.581,1050,1.633
NewLearningBrain,0.096,687.903,0.589,1029,1.490
NewLearningBrain,0.103,688.710,0.615,1062,2.467
NewLearningBrain,0.097,689.385,0.503,1073,0.740
NewLearningBrain,0.097,690.287,0.695,1064,2.797
NewLearningBrain,0.096,691.007,0.536,1007,2.330
NewLearningBrain,0.100,691.774,0.579,1020,2.475
NewLearningBrain,0.097,692.564,0.600,1049,2.890
NewLearningBrain,0.103,693.291,0.547,1014,2.588
NewLearningBrain,0.097,694.028,0.530,1052,1.070
NewLearningBrain,0.094,694.865,0.644,1021,2.212
NewLearningBrain,0.094,695.669,0.624,1044,3.347
NewLearningBrain,0.101,696.451,0.594,1050,3.800
NewLearningBrain,0.095,697.176,0.548,1034,1.585
NewLearningBrain,0.094,697.875,0.516,1034,1.245
NewLearningBrain,0.095,698.670,0.603,1008,2.740
NewLearningBrain,0.095,699.499,0.639,1031,2.205
NewLearningBrain,0.104,700.188,0.503,1014,1.835
NewLearningBrain,0.092,701.060,0.643,1042,3.235
NewLearningBrain,0.096,701.853,0.603,1030,3.037
NewLearningBrain,0.097,702.612,0.570,1039,2.247
NewLearningBrain,0.108,703.439,0.630,1129,2.695
NewLearningBrain,0.096,704.145,0.530,1039,2.245
NewLearningBrain,0.097,704.951,0.617,1051,2.305
NewLearningBrain,0.096,705.742,0.605,1040,nan
NewLearningBrain,0.100,706.511,0.591,1025,5.450
