Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
NewLearningBrain,0.055,77.185,0.052,130,nan
NewLearningBrain,0.056,77.322,0.068,130,nan
NewLearningBrain,0.061,77.502,0.098,124,-3.560
NewLearningBrain,0.065,77.666,0.086,130,nan
NewLearningBrain,0.050,77.763,0.042,130,nan
NewLearningBrain,0.054,77.856,0.031,130,nan
NewLearningBrain,0.057,78.030,0.101,130,nan
NewLearningBrain,0.054,78.210,0.111,130,nan
NewLearningBrain,0.056,78.304,0.031,130,nan
NewLearningBrain,0.055,78.419,0.051,130,nan
NewLearningBrain,0.067,78.584,0.085,164,-0.010
NewLearningBrain,0.053,78.806,0.142,135,-2.800
NewLearningBrain,0.055,78.900,0.036,130,nan
NewLearningBrain,0.082,79.042,0.054,194,1.590
NewLearningBrain,0.057,79.227,0.110,130,nan
NewLearningBrain,0.043,79.289,0.017,101,-3.140
NewLearningBrain,0.067,79.527,0.148,130,nan
NewLearningBrain,0.070,79.668,0.062,131,-2.840
NewLearningBrain,0.071,79.799,0.054,145,-3.350
NewLearningBrain,0.059,79.927,0.060,130,nan
NewLearningBrain,0.062,80.140,0.135,130,nan
NewLearningBrain,0.078,80.329,0.096,164,0.640
NewLearningBrain,0.048,80.391,0.013,107,0.070
NewLearningBrain,0.056,80.494,0.041,130,nan
NewLearningBrain,0.065,80.795,0.193,159,-3.210
NewLearningBrain,0.057,80.916,0.058,130,nan
NewLearningBrain,0.055,80.990,0.016,130,nan
NewLearningBrain,0.049,81.066,0.023,115,4.700
NewLearningBrain,0.056,81.144,0.019,130,nan
NewLearningBrain,0.044,81.407,0.189,105,0.700
NewLearningBrain,0.054,81.508,0.040,130,nan
NewLearningBrain,0.055,81.580,0.013,130,nan
NewLearningBrain,0.055,81.688,0.046,130,nan
NewLearningBrain,0.059,81.936,0.160,130,nan
NewLearningBrain,0.056,82.071,0.072,130,nan
NewLearningBrain,0.062,82.163,0.026,130,nan
NewLearningBrain,0.058,82.263,0.037,130,nan
NewLearningBrain,0.060,82.340,0.016,130,nan
NewLearningBrain,0.055,82.621,0.195,144,1.090
NewLearningBrain,0.066,82.730,0.036,130,nan
NewLearningBrain,0.053,82.831,0.044,130,nan
NewLearningBrain,0.051,82.900,0.017,130,nan
NewLearningBrain,0.053,83.129,0.153,130,nan
NewLearningBrain,0.049,83.248,0.061,119,2.195
NewLearningBrain,0.053,83.344,0.035,129,-2.210
NewLearningBrain,0.055,83.458,0.050,130,nan
NewLearningBrain,0.056,83.558,0.040,130,nan
NewLearningBrain,0.055,83.805,0.160,130,nan
NewLearningBrain,0.055,83.895,0.031,130,nan
NewLearningBrain,0.054,84.034,0.075,130,nan
NewLearningBrain,0.055,84.107,0.016,130,nan
NewLearningBrain,0.059,84.360,0.167,130,nan
NewLearningBrain,0.053,84.456,0.037,130,nan
NewLearningBrain,0.055,84.561,0.043,130,nan
NewLearningBrain,0.054,84.669,0.046,130,nan
NewLearningBrain,0.058,84.785,0.051,130,nan
NewLearningBrain,0.060,85.044,0.168,130,nan
NewLearningBrain,0.058,85.135,0.032,130,nan
NewLearningBrain,0.052,85.255,0.061,130,nan
NewLearningBrain,0.052,85.325,0.017,130,nan
NewLearningBrain,0.044,85.492,0.108,101,1.310
NewLearningBrain,0.064,85.729,0.101,152,2.470
NewLearningBrain,0.055,85.816,0.031,130,nan
NewLearningBrain,0.054,85.946,0.063,130,nan
NewLearningBrain,0.055,86.141,0.119,130,nan
NewLearningBrain,0.055,86.255,0.051,130,nan
NewLearningBrain,0.056,86.368,0.049,130,nan
NewLearningBrain,0.055,86.519,0.083,130,nan
NewLearningBrain,0.056,86.594,0.018,130,nan
NewLearningBrain,0.056,86.802,0.129,130,nan
NewLearningBrain,0.055,86.931,0.064,130,nan
NewLearningBrain,0.055,87.019,0.031,130,nan
NewLearningBrain,0.047,87.149,0.073,118,-1.020
NewLearningBrain,0.048,87.247,0.042,114,0.595
NewLearningBrain,0.057,87.404,0.087,131,1.655
NewLearningBrain,0.044,87.539,0.077,107,-2.430
NewLearningBrain,0.061,87.655,0.048,130,nan
NewLearningBrain,0.057,87.824,0.094,130,nan
NewLearningBrain,0.050,87.973,0.091,130,nan
NewLearningBrain,0.051,88.045,0.018,130,nan
NewLearningBrain,0.050,88.165,0.062,130,nan
NewLearningBrain,0.065,88.345,0.101,151,1.810
NewLearningBrain,0.056,88.501,0.086,130,nan
NewLearningBrain,0.058,88.603,0.038,130,nan
NewLearningBrain,0.055,88.764,0.093,130,nan
NewLearningBrain,0.047,88.855,0.037,116,0.810
NewLearningBrain,0.063,89.029,0.101,158,0.580
NewLearningBrain,0.055,89.180,0.081,130,nan
NewLearningBrain,0.057,89.333,0.083,130,nan
NewLearningBrain,0.055,89.446,0.055,130,nan
NewLearningBrain,0.055,89.526,0.022,130,nan
NewLearningBrain,0.070,89.742,0.126,161,1.260
NewLearningBrain,0.063,89.937,0.113,154,1.720
NewLearningBrain,0.055,90.035,0.038,130,nan
NewLearningBrain,0.055,90.113,0.022,130,nan
NewLearningBrain,0.073,90.374,0.161,165,1.450
NewLearningBrain,0.063,90.485,0.043,130,nan
NewLearningBrain,0.052,90.643,0.089,130,nan
NewLearningBrain,0.056,90.753,0.045,130,nan
NewLearningBrain,0.054,90.901,0.079,130,nan
NewLearningBrain,0.054,91.029,0.065,130,nan
NewLearningBrain,0.056,91.180,0.083,130,nan
NewLearningBrain,0.056,91.299,0.056,130,nan
NewLearningBrain,0.056,91.460,0.089,130,nan
NewLearningBrain,0.055,91.574,0.050,130,nan
NewLearningBrain,0.055,91.680,0.045,130,nan
NewLearningBrain,0.043,91.815,0.079,105,-0.100
NewLearningBrain,0.055,91.925,0.047,130,nan
NewLearningBrain,0.054,92.104,0.104,130,nan
NewLearningBrain,0.055,92.218,0.052,130,nan
NewLearningBrain,0.059,92.339,0.053,141,1.710
NewLearningBrain,0.056,92.479,0.075,130,nan
NewLearningBrain,0.056,92.677,0.124,130,nan
NewLearningBrain,0.047,92.751,0.024,118,-2.320
NewLearningBrain,0.060,92.906,0.085,133,-0.970
NewLearningBrain,0.066,93.039,0.059,153,1.830
NewLearningBrain,0.057,93.141,0.040,130,nan
NewLearningBrain,0.063,93.363,0.136,151,4.410
NewLearningBrain,0.058,93.500,0.067,130,nan
NewLearningBrain,0.055,93.584,0.025,130,nan
NewLearningBrain,0.055,93.727,0.076,130,nan
NewLearningBrain,0.056,93.888,0.090,130,nan
NewLearningBrain,0.054,94.048,0.086,130,nan
NewLearningBrain,0.056,94.146,0.037,130,nan
NewLearningBrain,0.055,94.260,0.051,130,nan
NewLearningBrain,0.055,94.456,0.119,130,nan
NewLearningBrain,0.056,94.567,0.048,130,nan
NewLearningBrain,0.060,94.707,0.069,141,4.310
NewLearningBrain,0.055,94.789,0.024,130,nan
