Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.037,321.733,0.304,274,-0.637
bar,0.032,321.824,0.053,260,nan
bar,0.032,322.063,0.176,269,-0.584
bar,0.031,322.287,0.168,260,nan
bar,0.035,322.518,0.167,292,2.578
bar,0.031,322.761,0.184,260,nan
bar,0.038,322.992,0.163,313,-0.118
bar,0.032,323.233,0.185,274,0.298
bar,0.034,323.445,0.151,268,-0.133
bar,0.031,323.705,0.196,263,-1.068
bar,0.033,323.893,0.131,260,nan
bar,0.034,324.167,0.204,299,0.212
bar,0.036,324.385,0.160,260,nan
bar,0.034,324.645,0.191,263,-1.068
bar,0.035,324.745,0.057,260,nan
bar,0.042,325.093,0.270,302,2.251
bar,0.036,325.384,0.222,314,-0.184
bar,0.033,325.556,0.120,258,0.872
bar,0.033,325.738,0.128,289,-0.094
bar,0.037,326.047,0.239,303,1.197
bar,0.031,326.258,0.153,257,-1.062
bar,0.035,326.504,0.179,260,nan
bar,0.032,326.691,0.137,260,nan
bar,0.036,326.968,0.205,302,-0.586
bar,0.033,327.145,0.124,293,1.658
bar,0.032,327.460,0.243,286,-0.578
bar,0.035,327.602,0.092,264,-0.264
bar,0.039,327.915,0.238,268,-1.073
bar,0.047,328.129,0.150,321,-0.126
bar,0.032,328.436,0.232,303,0.881
bar,0.035,328.615,0.122,272,2.403
bar,0.031,328.905,0.223,284,0.358
bar,0.038,329.120,0.152,320,-1.060
bar,0.035,329.385,0.201,266,-0.101
bar,0.040,329.644,0.196,345,0.777
bar,0.031,329.896,0.190,260,nan
bar,0.037,330.122,0.160,319,-1.062
bar,0.030,330.419,0.225,305,-0.109
bar,0.040,330.661,0.178,325,-1.065
bar,0.031,330.925,0.204,299,1.285
bar,0.032,331.212,0.221,307,-0.112
bar,0.032,331.426,0.156,286,-0.091
bar,0.036,331.684,0.189,276,1.362
bar,0.034,331.816,0.084,257,-1.062
bar,0.036,332.148,0.258,257,-1.062
bar,0.030,332.289,0.095,266,0.799
bar,0.035,332.574,0.220,261,-0.098
bar,0.041,332.780,0.140,321,-0.321
bar,0.033,333.103,0.252,287,0.324
bar,0.033,333.267,0.119,304,0.153
bar,0.032,333.595,0.249,302,-0.107
bar,0.030,333.758,0.114,260,nan
bar,0.033,334.019,0.199,259,0.370
bar,0.036,334.251,0.168,288,-0.093
bar,0.031,334.506,0.194,260,nan
bar,0.033,334.729,0.162,293,0.504
bar,0.030,335.028,0.238,305,-0.110
bar,0.045,335.222,0.127,317,-1.061
bar,0.033,335.519,0.224,260,nan
bar,0.033,335.691,0.123,286,-0.578
bar,0.032,335.989,0.230,262,2.048
bar,0.032,336.117,0.080,300,-0.875
bar,0.036,336.471,0.278,319,-1.062
bar,0.032,336.649,0.131,317,-0.596
bar,0.035,336.988,0.266,290,1.692
bar,0.039,337.140,0.097,332,-1.072
bar,0.033,337.507,0.289,260,nan
bar,0.039,337.636,0.079,328,0.867
bar,0.035,338.003,0.281,271,-0.198
bar,0.038,338.182,0.121,317,-1.061
bar,0.040,338.513,0.252,320,-1.060
bar,0.047,338.716,0.135,260,nan
bar,0.039,338.943,0.165,259,0.160
bar,0.038,339.265,0.250,260,nan
bar,0.044,339.497,0.163,368,-0.108
bar,0.037,339.847,0.264,318,-0.128
bar,0.033,340.031,0.131,257,-1.062
bar,0.038,340.258,0.165,288,-0.579
bar,0.042,340.617,0.278,311,0.788
bar,0.029,340.798,0.130,260,nan
bar,0.031,340.977,0.128,273,-1.104
bar,0.031,341.285,0.237,269,2.738
bar,0.030,341.457,0.120,257,-1.062
bar,0.033,341.697,0.181,287,-0.579
bar,0.032,341.941,0.183,260,nan
bar,0.033,342.167,0.169,314,-0.119
bar,0.033,342.430,0.194,296,-0.116
bar,0.031,342.656,0.165,260,nan
bar,0.034,342.874,0.160,302,-0.151
bar,0.035,343.109,0.173,263,-0.099
bar,0.031,343.328,0.164,260,nan
bar,0.036,343.564,0.170,257,-0.096
bar,0.034,343.826,0.203,260,nan
bar,0.036,344.071,0.182,260,nan
bar,0.032,344.183,0.069,260,nan
bar,0.037,344.508,0.247,320,0.452
bar,0.044,344.821,0.234,345,-0.475
bar,0.032,345.017,0.141,260,nan
bar,0.048,345.323,0.225,376,-0.116
bar,0.035,345.626,0.229,260,nan
bar,0.039,345.815,0.131,325,nan
bar,0.033,346.108,0.222,262,-0.197
bar,0.043,346.310,0.139,325,nan
bar,0.041,346.649,0.256,320,5.550
bar,0.044,346.815,0.104,260,nan
bar,0.033,347.106,0.222,260,nan
bar,0.038,347.317,0.149,325,nan
bar,0.033,347.590,0.204,260,nan
bar,0.039,347.811,0.152,336,14.144
bar,0.030,348.083,0.211,260,7.415
bar,0.043,348.308,0.154,325,nan
bar,0.037,348.572,0.196,260,nan
bar,0.041,348.802,0.164,348,-0.088
bar,0.036,349.155,0.278,293,4.447
bar,0.029,349.296,0.098,260,nan
bar,0.036,349.576,0.215,283,-0.088
bar,0.041,349.840,0.187,320,21.445
bar,0.035,350.080,0.176,260,nan
bar,0.037,350.292,0.148,323,-0.129
bar,0.034,350.622,0.251,260,nan
bar,0.040,350.789,0.111,345,7.460
bar,0.035,351.173,0.298,258,-0.128
bar,0.040,351.299,0.076,325,nan
bar,0.034,351.674,0.293,264,-1.069
bar,0.044,351.790,0.063,325,nan
bar,0.034,352.161,0.290,260,nan
bar,0.044,352.280,0.068,325,nan
bar,0.034,352.667,0.310,265,12.150
bar,0.040,352.797,0.078,325,nan
bar,0.039,353.185,0.304,260,nan
bar,0.040,353.322,0.081,355,-0.095
bar,0.033,353.728,0.318,284,3.651
bar,0.035,353.812,0.042,260,nan
bar,0.034,354.172,0.281,283,-0.088
bar,0.039,354.284,0.064,325,7.415
bar,0.032,354.670,0.303,272,8.143
bar,0.030,354.773,0.064,260,nan
bar,0.033,355.123,0.273,276,19.619
bar,0.033,355.256,0.087,260,nan
bar,0.036,355.562,0.237,285,-0.090
bar,0.032,355.728,0.115,260,nan
bar,0.034,356.072,0.277,260,nan
bar,0.031,356.226,0.105,260,7.415
bar,0.043,356.407,0.123,260,nan
bar,0.031,356.740,0.266,302,6.178
bar,0.032,356.892,0.102,260,nan
bar,0.035,357.157,0.206,294,-0.529
bar,0.032,357.387,0.167,260,nan
bar,0.032,357.595,0.149,260,nan
bar,0.031,357.810,0.162,288,0.842
bar,0.033,358.064,0.188,260,nan
bar,0.038,358.227,0.106,260,nan
bar,0.039,358.551,0.253,287,11.323
bar,0.034,358.716,0.112,279,6.396
bar,0.032,358.994,0.208,260,nan
bar,0.044,359.209,0.149,349,-0.089
bar,0.036,359.520,0.239,257,11.319
bar,0.036,359.725,0.142,260,nan
bar,0.034,360.005,0.213,260,nan
bar,0.029,360.140,0.096,260,nan
bar,0.037,360.443,0.224,260,nan
bar,0.045,360.642,0.136,325,nan
bar,0.036,360.942,0.229,289,11.321
bar,0.038,361.125,0.124,260,nan
bar,0.030,361.340,0.157,260,nan
bar,0.039,361.610,0.198,317,5.614
bar,0.037,361.844,0.170,260,nan
bar,0.035,362.008,0.109,260,nan
bar,0.033,362.310,0.232,260,nan
bar,0.036,362.466,0.098,260,nan
bar,0.041,362.706,0.174,260,nan
bar,0.041,362.978,0.202,325,nan
bar,0.039,363.185,0.149,260,nan
bar,0.039,363.469,0.219,305,12.175
bar,0.030,363.666,0.141,260,nan
bar,0.031,363.902,0.173,260,nan
bar,0.033,364.137,0.178,260,nan
bar,0.034,364.316,0.123,295,11.735
bar,0.033,364.636,0.250,260,nan
bar,0.031,364.795,0.110,260,nan
bar,0.033,364.966,0.120,260,nan
bar,0.042,365.276,0.232,325,nan
bar,0.034,365.455,0.126,260,nan
bar,0.054,365.787,0.235,330,13.215
bar,0.031,366.017,0.169,260,nan
bar,0.039,366.285,0.195,325,nan
bar,0.037,366.507,0.158,260,nan
bar,0.047,366.794,0.211,345,14.070
bar,0.030,367.051,0.198,260,nan
bar,0.039,367.288,0.168,325,nan
bar,0.032,367.532,0.184,260,nan
bar,0.044,367.772,0.168,325,nan
bar,0.033,368.023,0.187,276,12.147
bar,0.041,368.270,0.177,325,nan
bar,0.034,368.521,0.186,290,11.320
bar,0.039,368.756,0.169,259,10.701
bar,0.041,369.010,0.184,260,nan
bar,0.032,369.258,0.187,260,nan
bar,0.036,369.496,0.173,290,11.320
bar,0.030,369.738,0.181,260,nan
bar,0.039,369.962,0.161,325,nan
bar,0.033,370.243,0.215,306,13.239
bar,0.030,370.450,0.150,260,nan
bar,0.031,370.605,0.108,260,nan
bar,0.035,370.937,0.257,289,11.321
bar,0.032,371.084,0.100,260,nan
bar,0.036,371.366,0.211,260,nan
bar,0.032,371.574,0.152,260,nan
bar,0.033,371.805,0.171,260,nan
bar,0.031,371.982,0.128,260,nan
bar,0.036,372.307,0.253,319,5.551
bar,0.035,372.496,0.134,260,nan
bar,0.031,372.732,0.181,260,nan
bar,0.033,372.959,0.165,260,nan
bar,0.033,373.179,0.164,301,11.732
bar,0.035,373.516,0.258,291,11.319
bar,0.032,373.657,0.096,260,nan
bar,0.035,373.992,0.256,290,11.320
bar,0.032,374.133,0.093,260,nan
bar,0.032,374.339,0.149,260,nan
bar,0.039,374.546,0.144,260,nan
bar,0.035,374.717,0.119,288,11.322
bar,0.034,375.027,0.237,260,nan
bar,0.035,375.173,0.095,260,nan
bar,0.042,375.540,0.277,325,nan
bar,0.033,375.688,0.104,266,6.539
bar,0.031,376.029,0.265,260,nan
bar,0.039,376.162,0.079,260,nan
bar,0.038,376.533,0.288,325,nan
bar,0.034,376.669,0.091,265,12.150
bar,0.035,377.024,0.274,260,nan
bar,0.034,377.140,0.070,260,nan
bar,0.036,377.501,0.278,260,nan
bar,0.031,377.588,0.051,260,nan
bar,0.033,377.717,0.084,260,nan
bar,0.038,378.065,0.265,260,nan
bar,0.032,378.179,0.070,260,nan
bar,0.039,378.676,0.294,288,11.319
bar,0.032,378.817,0.095,260,nan
bar,0.040,379.163,0.261,325,nan
bar,0.030,379.297,0.087,260,nan
bar,0.042,379.649,0.264,375,15.845
bar,0.032,379.853,0.146,260,nan
bar,0.033,380.133,0.213,290,11.320
bar,0.036,380.356,0.160,279,6.396
bar,0.031,380.600,0.180,260,nan
bar,0.037,380.840,0.175,316,17.099
bar,0.031,381.106,0.207,260,nan
bar,0.032,381.289,0.132,260,nan
bar,0.038,381.483,0.136,265,-8.625
bar,0.033,381.795,0.244,260,nan
bar,0.033,381.902,0.064,287,11.323
bar,0.039,382.282,0.287,260,nan
bar,0.046,382.412,0.073,325,nan
bar,0.033,382.795,0.298,260,nan
bar,0.041,382.916,0.070,325,nan
bar,0.033,383.288,0.289,260,nan
bar,0.037,383.392,0.058,325,nan
bar,0.036,383.682,0.214,257,11.319
bar,0.034,383.874,0.136,260,nan
bar,0.039,384.105,0.167,260,nan
bar,0.039,384.374,0.194,325,nan
bar,0.031,384.595,0.166,260,nan
bar,0.042,384.878,0.213,325,nan
bar,0.034,385.112,0.172,268,12.147
bar,0.040,385.371,0.187,325,nan
bar,0.039,385.595,0.160,260,nan
bar,0.038,385.863,0.202,325,nan
bar,0.035,386.081,0.156,290,11.320
bar,0.041,386.393,0.234,305,7.240
bar,0.031,386.582,0.134,290,11.855
bar,0.031,386.889,0.235,260,nan
bar,0.038,387.048,0.107,286,10.324
bar,0.031,387.396,0.273,260,nan
bar,0.039,387.545,0.096,260,nan
bar,0.041,387.880,0.253,260,nan
bar,0.030,388.041,0.115,260,nan
bar,0.037,388.155,0.069,260,nan
bar,0.030,388.519,0.284,260,nan
bar,0.029,388.598,0.044,260,nan
bar,0.032,388.907,0.236,257,11.319
bar,0.035,389.069,0.110,260,nan
bar,0.032,389.386,0.241,260,nan
bar,0.030,389.530,0.097,260,nan
bar,0.034,389.858,0.249,319,5.551
bar,0.036,390.013,0.104,260,nan
bar,0.035,390.287,0.201,289,11.321
bar,0.031,390.482,0.141,260,nan
bar,0.037,390.762,0.211,260,nan
bar,0.033,390.962,0.144,260,nan
bar,0.035,391.207,0.184,290,11.320
bar,0.031,391.452,0.186,260,nan
bar,0.035,391.589,0.090,260,nan
bar,0.032,391.930,0.260,290,11.320
bar,0.030,392.049,0.077,260,nan
bar,0.034,392.251,0.144,260,nan
bar,0.035,392.505,0.190,260,nan
bar,0.032,392.730,0.168,260,nan
bar,0.035,392.972,0.174,260,nan
bar,0.042,393.184,0.145,276,12.147
bar,0.033,393.493,0.234,260,nan
bar,0.030,393.588,0.058,265,12.150
bar,0.036,393.964,0.300,291,11.319
bar,0.033,394.044,0.041,260,nan
bar,0.037,394.461,0.336,302,9.329
bar,0.036,394.555,0.050,260,nan
bar,0.035,394.900,0.265,286,-0.091
bar,0.035,395.026,0.078,260,nan
bar,0.037,395.352,0.253,260,nan
bar,0.042,395.528,0.115,356,11.319
bar,0.042,395.908,0.291,325,nan
bar,0.030,396.023,0.076,260,nan
bar,0.040,396.382,0.269,355,11.320
bar,0.038,396.517,0.085,260,nan
bar,0.040,396.891,0.284,325,nan
bar,0.048,397.033,0.081,260,nan
bar,0.036,397.440,0.321,325,nan
bar,0.031,397.569,0.084,260,7.415
bar,0.039,397.932,0.285,325,nan
bar,0.031,398.050,0.072,260,nan
bar,0.047,398.434,0.294,352,5.869
bar,0.032,398.664,0.168,260,nan
bar,0.038,398.923,0.190,325,nan
bar,0.031,399.142,0.158,261,12.284
bar,0.040,399.415,0.198,354,11.321
bar,0.035,399.687,0.211,295,11.735
bar,0.037,399.895,0.149,286,-0.091
bar,0.036,400.185,0.219,288,-0.093
bar,0.036,400.397,0.152,260,nan
bar,0.036,400.635,0.179,260,nan
bar,0.046,400.838,0.133,288,3.661
bar,0.037,401.143,0.231,281,3.980
bar,0.029,401.329,0.135,260,nan
bar,0.038,401.617,0.226,325,nan
bar,0.039,401.829,0.150,321,2.709
bar,0.030,402.103,0.204,260,nan
bar,0.032,402.264,0.110,278,0.828
bar,0.039,402.592,0.247,328,-0.099
bar,0.034,402.795,0.146,260,7.415
bar,0.041,403.082,0.213,354,-0.094
bar,0.032,403.335,0.190,288,11.322
bar,0.042,403.574,0.172,260,nan
bar,0.039,403.823,0.184,298,-0.103
bar,0.034,404.080,0.191,262,0.336
bar,0.034,404.322,0.180,318,-0.123
bar,0.036,404.574,0.183,286,-0.091
bar,0.034,404.786,0.159,287,5.597
bar,0.034,405.068,0.217,293,-0.098
bar,0.038,405.275,0.144,291,-0.581
bar,0.036,405.583,0.236,307,5.433
bar,0.036,405.769,0.132,319,-0.449
bar,0.037,406.075,0.236,260,nan
bar,0.033,406.272,0.142,292,-0.097
bar,0.033,406.617,0.266,297,0.833
bar,0.035,406.744,0.083,260,nan
bar,0.031,406.976,0.170,286,-0.091
bar,0.032,407.227,0.187,274,0.363
bar,0.034,407.464,0.176,266,6.539
bar,0.038,407.707,0.173,286,-0.091
bar,0.044,407.960,0.180,291,-0.096
bar,0.029,408.204,0.184,270,12.210
bar,0.032,408.397,0.138,308,1.789
bar,0.039,408.704,0.231,320,-1.060
bar,0.036,408.939,0.169,316,-0.593
bar,0.031,409.197,0.193,260,nan
bar,0.033,409.395,0.140,259,-0.129
bar,0.035,409.682,0.221,289,4.128
bar,0.040,409.884,0.138,260,nan
bar,0.033,410.135,0.189,257,4.031
bar,0.034,410.353,0.158,290,-0.113
bar,0.031,410.612,0.195,260,nan
bar,0.037,410.764,0.101,261,-1.066
bar,0.033,411.049,0.218,258,0.403
bar,0.044,411.277,0.159,321,-1.061
bar,0.032,411.544,0.204,260,nan
bar,0.031,411.694,0.102,290,-1.080
bar,0.035,412.048,0.274,302,-0.586
bar,0.034,412.171,0.076,257,-1.062
bar,0.033,412.526,0.271,318,5.894
bar,0.040,412.717,0.128,376,-1.062
bar,0.039,413.079,0.275,311,0.165
bar,0.037,413.323,0.177,311,-1.060
bar,0.036,413.589,0.195,257,-1.062
bar,0.034,413.715,0.082,302,-0.586
bar,0.033,414.057,0.266,271,-0.103
bar,0.032,414.199,0.095,260,nan
bar,0.034,414.467,0.202,295,5.250
bar,0.041,414.824,0.270,371,0.379
bar,0.034,415.046,0.165,273,-0.351
bar,0.032,415.292,0.184,299,-0.585
bar,0.047,415.614,0.235,384,-1.062
bar,0.034,415.792,0.123,260,nan
bar,0.035,416.088,0.226,319,-1.062
bar,0.042,416.288,0.135,260,nan
bar,0.041,416.595,0.225,327,-1.067
bar,0.036,416.784,0.131,295,0.287
bar,0.040,417.106,0.247,287,-0.741
bar,0.030,417.295,0.140,257,-1.062
bar,0.039,417.595,0.222,319,-1.062
bar,0.034,417.760,0.109,257,-1.062
bar,0.033,418.056,0.224,317,-1.061
bar,0.036,418.234,0.124,257,-1.062
bar,0.032,418.532,0.227,311,-0.653
bar,0.032,418.714,0.127,319,-1.062
bar,0.037,419.019,0.225,295,-0.583
bar,0.033,419.201,0.132,282,-0.739
bar,0.037,419.522,0.248,263,-1.067
bar,0.034,419.689,0.111,296,-0.583
bar,0.030,419.999,0.240,257,-1.062
bar,0.038,420.140,0.092,305,-0.588
bar,0.035,420.477,0.261,317,10.192
bar,0.043,420.670,0.128,320,-1.060
bar,0.033,420.967,0.226,291,-0.452
bar,0.035,421.112,0.097,260,nan
bar,0.034,421.401,0.220,264,-1.066
bar,0.035,421.574,0.118,260,nan
bar,0.037,421.869,0.220,313,-0.754
bar,0.034,422.063,0.135,260,nan
bar,0.030,422.332,0.204,259,-0.130
bar,0.041,422.516,0.123,261,-1.066
bar,0.038,422.801,0.213,260,nan
bar,0.035,423.023,0.159,319,-1.062
bar,0.030,423.269,0.191,268,12.147
bar,0.031,423.478,0.152,268,-1.073
bar,0.038,423.677,0.139,320,2.645
bar,0.038,423.977,0.223,308,-0.113
bar,0.032,424.171,0.138,260,nan
bar,0.031,424.441,0.207,304,-0.380
bar,0.033,424.668,0.169,260,nan
bar,0.032,424.948,0.217,260,nan
bar,0.032,425.166,0.161,264,-1.069
bar,0.031,425.428,0.197,299,0.525
bar,0.037,425.664,0.176,260,nan
bar,0.033,425.904,0.177,296,-0.148
bar,0.031,426.156,0.190,260,nan
bar,0.034,426.358,0.142,288,0.712
bar,0.034,426.532,0.115,261,0.174
bar,0.030,426.840,0.238,258,0.807
bar,0.036,426.968,0.079,264,-0.134
bar,0.033,427.224,0.196,294,0.223
bar,0.038,427.463,0.171,268,-0.102
bar,0.041,427.728,0.192,260,nan
bar,0.031,427.905,0.123,260,2.175
bar,0.032,428.219,0.246,276,-0.146
bar,0.034,428.380,0.110,260,nan
bar,0.033,428.600,0.163,272,0.364
bar,0.047,428.883,0.209,262,1.803
bar,0.032,429.117,0.175,260,nan
bar,0.038,429.296,0.120,260,nan
bar,0.034,429.532,0.172,312,-0.091
bar,0.035,429.801,0.203,260,-0.130
bar,0.032,429.973,0.121,260,nan
bar,0.037,430.264,0.217,298,-0.584
bar,0.037,430.474,0.148,296,-0.101
bar,0.035,430.745,0.201,260,nan
bar,0.034,430.937,0.135,286,2.376
bar,0.033,431.239,0.230,258,-0.128
bar,0.032,431.398,0.110,260,nan
bar,0.031,431.622,0.168,257,-1.062
bar,0.031,431.871,0.190,302,-0.107
bar,0.037,432.127,0.193,297,2.394
bar,0.038,432.381,0.192,260,7.415
bar,0.035,432.597,0.155,270,2.048
bar,0.030,432.812,0.156,291,-0.096
bar,0.034,432.985,0.122,260,nan
bar,0.034,433.306,0.246,312,-0.229
bar,0.032,433.544,0.177,279,2.851
bar,0.031,433.770,0.169,263,0.368
bar,0.032,433.889,0.073,260,nan
bar,0.036,434.244,0.271,283,-0.514
bar,0.034,434.393,0.099,260,nan
bar,0.032,434.659,0.206,312,3.412
bar,0.032,434.916,0.196,260,nan
bar,0.034,435.087,0.114,264,-1.067
bar,0.034,435.377,0.222,264,-0.100
bar,0.037,435.593,0.154,286,3.065
bar,0.035,435.878,0.216,289,-0.580
bar,0.034,436.074,0.139,257,-1.062
bar,0.032,436.318,0.184,274,-0.468
bar,0.033,436.561,0.180,318,4.484
bar,0.044,436.811,0.175,340,0.116
bar,0.031,437.093,0.217,286,-0.091
bar,0.033,437.303,0.154,273,-0.104
bar,0.035,437.587,0.211,260,nan
bar,0.035,437.736,0.103,260,nan
bar,0.032,438.030,0.226,309,0.165
bar,0.036,438.224,0.137,298,1.832
bar,0.046,438.597,0.286,373,-0.122
bar,0.032,438.832,0.171,278,-0.107
bar,0.033,439.087,0.189,315,0.310
bar,0.038,439.335,0.185,354,0.388
bar,0.031,439.596,0.194,260,nan
bar,0.040,439.813,0.155,260,nan
bar,0.032,440.074,0.200,310,0.877
bar,0.032,440.294,0.158,260,nan
bar,0.033,440.538,0.181,260,nan
bar,0.030,440.749,0.159,286,0.357
bar,0.033,441.019,0.204,260,nan
bar,0.039,441.244,0.161,260,7.415
bar,0.039,441.526,0.214,270,-0.205
bar,0.033,441.745,0.162,319,-1.062
bar,0.032,441.999,0.189,260,nan
bar,0.033,442.139,0.093,257,-1.062
bar,0.035,442.390,0.190,260,nan
bar,0.031,442.624,0.173,260,nan
bar,0.030,442.764,0.093,260,nan
bar,0.030,443.014,0.187,293,4.447
bar,0.032,443.210,0.139,281,-0.173
bar,0.034,443.509,0.224,315,-0.250
bar,0.032,443.696,0.133,274,0.822
bar,0.035,443.981,0.215,260,nan
bar,0.034,444.167,0.131,279,-0.820
bar,0.040,444.459,0.218,322,-1.062
bar,0.041,444.672,0.149,317,-1.061
bar,0.032,444.981,0.240,291,-0.119
bar,0.035,445.215,0.170,314,-0.092
bar,0.031,445.469,0.190,265,5.543
bar,0.033,445.693,0.171,318,-1.063
bar,0.037,445.956,0.194,314,-1.061
bar,0.033,446.162,0.145,262,-1.066
bar,0.031,446.392,0.171,281,0.968
bar,0.041,446.747,0.274,353,-0.897
bar,0.031,446.939,0.140,308,4.098
bar,0.045,447.291,0.262,373,-1.062
bar,0.031,447.516,0.160,315,-0.829
bar,0.038,447.799,0.210,310,-1.061
bar,0.032,448.152,0.273,316,-1.062
bar,0.035,448.322,0.116,315,-1.060
bar,0.035,448.646,0.248,316,-0.876
bar,0.033,448.810,0.113,308,-0.827
bar,0.033,449.108,0.225,309,-1.061
bar,0.041,449.276,0.111,288,-0.832
bar,0.042,449.636,0.276,370,-1.061
bar,0.031,449.944,0.237,307,-1.061
bar,0.035,450.132,0.132,310,-1.061
bar,0.039,450.387,0.186,308,-1.061
bar,0.030,450.579,0.141,310,-1.061
bar,0.038,450.906,0.250,308,-1.061
bar,0.034,451.058,0.101,312,-1.061
bar,0.032,451.434,0.296,307,-0.827
bar,0.036,451.657,0.161,312,-1.061
bar,0.031,451.930,0.207,304,-1.061
bar,0.037,452.134,0.143,257,-1.062
bar,0.038,452.420,0.211,316,-1.061
bar,0.034,452.608,0.135,260,nan
bar,0.044,452.872,0.189,260,-0.753
bar,0.032,452.996,0.082,260,nan
bar,0.036,453.271,0.204,284,-0.645
bar,0.029,453.480,0.152,260,nan
bar,0.032,453.750,0.198,319,-1.062
bar,0.034,453.968,0.159,260,nan
bar,0.038,454.276,0.242,317,-1.061
bar,0.033,454.482,0.153,260,nan
bar,0.033,454.742,0.195,319,-1.062
bar,0.034,454.957,0.157,290,11.320
bar,0.030,455.211,0.190,267,0.803
bar,0.037,455.416,0.144,257,-1.062
bar,0.040,455.714,0.216,291,-0.622
bar,0.033,455.917,0.147,318,-1.062
bar,0.034,456.219,0.228,315,-1.062
bar,0.036,456.396,0.124,257,-1.062
bar,0.035,456.670,0.204,314,-1.061
bar,0.035,456.903,0.166,318,-1.062
bar,0.032,457.125,0.162,259,-1.065
bar,0.042,457.333,0.147,257,-1.062
bar,0.033,457.613,0.213,318,-1.062
bar,0.032,457.804,0.139,288,-1.079
bar,0.033,458.078,0.205,316,-1.062
bar,0.030,458.269,0.140,266,5.542
bar,0.040,458.565,0.223,335,5.543
bar,0.037,458.842,0.204,315,-1.063
bar,0.029,459.040,0.145,259,-1.065
bar,0.037,459.287,0.177,307,-1.061
bar,0.032,459.540,0.188,318,-1.062
bar,0.032,459.817,0.206,307,-1.061
bar,0.035,460.036,0.157,314,-1.060
bar,0.038,460.313,0.203,311,-1.062
bar,0.033,460.545,0.176,312,-1.061
bar,0.031,460.800,0.192,257,-1.062
bar,0.032,460.946,0.099,275,-1.070
bar,0.033,461.286,0.266,314,-1.061
bar,0.032,461.391,0.060,281,-0.760
bar,0.040,461.788,0.303,360,-0.718
bar,0.035,461.947,0.110,314,-1.061
bar,0.037,462.253,0.234,306,-1.061
bar,0.033,462.566,0.241,315,-1.062
bar,0.035,462.737,0.114,310,-1.061
bar,0.035,463.056,0.242,294,-0.736
bar,0.038,463.196,0.087,315,-1.063
bar,0.039,463.554,0.273,305,-1.061
bar,0.038,463.730,0.118,311,-1.062
bar,0.034,464.049,0.244,306,-1.061
bar,0.031,464.259,0.155,319,-1.062
bar,0.032,464.521,0.195,308,-1.061
bar,0.034,464.718,0.140,257,-1.062
bar,0.032,464.982,0.199,317,-1.061
bar,0.031,465.178,0.142,290,-0.580
bar,0.035,465.462,0.215,291,0.411
bar,0.035,465.666,0.146,271,-0.766
bar,0.033,465.911,0.184,316,-1.063
bar,0.033,466.128,0.156,264,-0.776
bar,0.040,466.374,0.177,308,-1.062
bar,0.034,466.662,0.214,316,-1.061
bar,0.037,466.943,0.214,309,-1.061
bar,0.034,467.143,0.142,315,-1.062
bar,0.047,467.501,0.263,371,-1.060
bar,0.047,467.746,0.172,370,-1.061
bar,0.036,468.043,0.219,316,-1.061
bar,0.033,468.355,0.233,312,-1.061
bar,0.035,468.553,0.142,316,-1.061
bar,0.033,468.823,0.205,278,2.034
bar,0.033,469.027,0.149,314,-1.061
bar,0.041,469.305,0.204,332,-0.796
bar,0.034,469.527,0.161,260,-1.065
bar,0.036,469.788,0.192,313,-1.062
bar,0.037,470.024,0.179,307,-1.061
bar,0.040,470.389,0.282,315,-1.062
bar,0.032,470.479,0.049,310,-1.061
bar,0.032,470.849,0.281,314,-1.061
bar,0.032,470.949,0.057,276,2.737
bar,0.039,471.306,0.268,303,-1.061
bar,0.041,471.484,0.120,310,-1.061
bar,0.033,471.797,0.235,310,-1.060
bar,0.034,472.066,0.208,316,-1.062
bar,0.030,472.269,0.147,309,-1.061
bar,0.033,472.529,0.195,287,-0.762
bar,0.038,472.757,0.163,320,-0.690
bar,0.036,473.130,0.295,309,-1.062
bar,0.032,473.252,0.078,310,-1.061
bar,0.032,473.598,0.269,306,-1.061
bar,0.031,473.718,0.078,266,-1.068
bar,0.034,474.048,0.249,319,-1.064
bar,0.034,474.223,0.118,310,-1.061
bar,0.035,474.525,0.227,313,-1.062
bar,0.033,474.769,0.181,311,-1.062
bar,0.036,474.981,0.153,276,2.035
bar,0.036,475.259,0.202,308,-1.062
bar,0.033,475.478,0.164,312,-1.061
bar,0.034,475.741,0.191,313,-1.061
bar,0.032,475.933,0.139,314,-1.061
bar,0.035,476.298,0.284,314,-1.061
bar,0.033,476.451,0.104,314,-1.061
bar,0.033,476.778,0.252,318,-1.062
bar,0.038,477.017,0.174,315,-1.062
bar,0.029,477.270,0.194,257,-1.062
bar,0.034,477.486,0.154,312,-1.061
bar,0.031,477.747,0.198,313,-0.722
bar,0.033,478.034,0.218,311,-1.060
bar,0.034,478.215,0.126,257,-1.062
bar,0.035,478.483,0.204,314,-1.061
bar,0.035,478.684,0.143,313,1.142
bar,0.033,479.036,0.279,315,-1.060
bar,0.035,479.226,0.134,314,-1.061
bar,0.036,479.578,0.277,311,-1.060
bar,0.037,479.739,0.105,257,-1.062
bar,0.033,480.041,0.225,308,-1.081
bar,0.042,480.217,0.114,257,-1.062
bar,0.044,480.523,0.227,343,-0.820
bar,0.034,480.766,0.181,313,-1.061
bar,0.031,481.008,0.182,257,-1.062
bar,0.035,481.201,0.140,288,-0.579
